id,ageRating,countries,genres,name,updatedAt,year,sequelsAndPrequels,createdAt,networks,audience,totalSeriesLength,rating_kp,rating_imdb,rating_tmdb,rating_filmCritics,rating_russianFilmCritics,rating_await,fees_world_value,fees_world_currency,fees_russia_value,fees_russia_currency,fees_usa_value,fees_usa_currency,budget_value,budget_currency,votes_kp,votes_imdb,votes_tmdb,votes_filmCritics,votes_russianFilmCritics,votes_await,genres_str,genre_count,countries_str,audience_total,has_sequel
1283343,12.0,[{'name': 'Россия'}],[{'name': 'детектив'}],Московские тайны. Бедная Лиза,2026-03-02T10:43:08.924Z,2019,"[{'id': 1177999, 'name': 'Московские тайны. Гостья из прошлого', 'alternativeName': 'Московские тайны. Гостья из прошлого', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/155aab94-5ed9-4084-a223-871534337d52/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/155aab94-5ed9-4084-a223-871534337d52/300x450'}, 'year': 2018}, {'id': 1178000, 'name': 'Московские тайны. Семь сестер', 'alternativeName': 'Московские тайны. Семь сестер', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/ace48985-7f1c-4c0d-8efe-1a88428554f1/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/ace48985-7f1c-4c0d-8efe-1a88428554f1/300x450'}, 'year': 2018}, {'id': 1283332, 'name': 'Московские тайны. Проклятие Мастера', 'alternativeName': 'Московские тайны. Проклятие Мастера', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/ac173a52-eba1-44b6-91be-a77807289bd8/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/ac173a52-eba1-44b6-91be-a77807289bd8/300x450'}, 'year': 2019}, {'id': 1283336, 'name': 'Московские тайны. Либерея', 'alternativeName': 'Московские тайны. Либерея', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/78cffa26-c605-4f6d-afc9-a83feb59164f/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/78cffa26-c605-4f6d-afc9-a83feb59164f/300x450'}, 'year': 2019}, {'id': 1178001, 'name': 'Московские тайны. Опасный переплет', 'alternativeName': 'Московские тайны. Опасный переплет', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/f19fdb54-0656-4f0f-a37f-144417d448a4/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/f19fdb54-0656-4f0f-a37f-144417d448a4/300x450'}, 'year': 2018}, {'id': 1235977, 'name': 'Московские тайны. Графский парк', 'alternativeName': 'Московские тайны. Графский парк', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/673d9b46-eced-4ff5-9f07-b55163121a45/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/673d9b46-eced-4ff5-9f07-b55163121a45/300x450'}, 'year': 2019}, {'id': 1283350, 'name': 'Московские тайны. Тринадцатое колено', 'alternativeName': 'Московские тайны. Тринадцатое колено', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/87eb10a0-f5d2-4923-8bd9-3ff968012137/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/87eb10a0-f5d2-4923-8bd9-3ff968012137/300x450'}, 'year': 2019}]",2025-12-29T18:47:30.553Z,,,,7.188,0.0,,0.0,0.0,0,0.0,,,,,,,,23731,0,,0,0,0,детектив,1,Россия,0,True
1283336,12.0,[{'name': 'Россия'}],[{'name': 'детектив'}],Московские тайны. Либерея,2026-03-02T11:20:00.929Z,2019,"[{'id': 1177999, 'name': 'Московские тайны. Гостья из прошлого', 'alternativeName': 'Московские тайны. Гостья из прошлого', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/155aab94-5ed9-4084-a223-871534337d52/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/155aab94-5ed9-4084-a223-871534337d52/300x450'}, 'year': 2018}, {'id': 1178000, 'name': 'Московские тайны. Семь сестер', 'alternativeName': 'Московские тайны. Семь сестер', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/ace48985-7f1c-4c0d-8efe-1a88428554f1/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/ace48985-7f1c-4c0d-8efe-1a88428554f1/300x450'}, 'year': 2018}, {'id': 1283332, 'name': 'Московские тайны. Проклятие Мастера', 'alternativeName': 'Московские тайны. Проклятие Мастера', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/ac173a52-eba1-44b6-91be-a77807289bd8/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/ac173a52-eba1-44b6-91be-a77807289bd8/300x450'}, 'year': 2019}, {'id': 1178001, 'name': 'Московские тайны. Опасный переплет', 'alternativeName': 'Московские тайны. Опасный переплет', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/f19fdb54-0656-4f0f-a37f-144417d448a4/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/f19fdb54-0656-4f0f-a37f-144417d448a4/300x450'}, 'year': 2018}, {'id': 1235977, 'name': 'Московские тайны. Графский парк', 'alternativeName': 'Московские тайны. Графский парк', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/673d9b46-eced-4ff5-9f07-b55163121a45/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/673d9b46-eced-4ff5-9f07-b55163121a45/300x450'}, 'year': 2019}, {'id': 1283343, 'name': 'Московские тайны. Бедная Лиза', 'alternativeName': 'Московские тайны. Бедная Лиза', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/29548be3-9910-40ca-9828-5bb24d3c2def/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/29548be3-9910-40ca-9828-5bb24d3c2def/300x450'}, 'year': 2019}, {'id': 1283350, 'name': 'Московские тайны. Тринадцатое колено', 'alternativeName': 'Московские тайны. Тринадцатое колено', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/87eb10a0-f5d2-4923-8bd9-3ff968012137/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/87eb10a0-f5d2-4923-8bd9-3ff968012137/300x450'}, 'year': 2019}]",2024-04-13T03:44:41.223Z,,,,7.061,0.0,,0.0,0.0,0,0.0,,,,,,,,27255,0,,0,0,0,детектив,1,Россия,0,True
1283279,,[{'name': 'Финляндия'}],"[{'name': 'драма'}, {'name': 'комедия'}]","Игры, в которые играют люди",2026-02-12T07:06:25.283Z,2020,,2019-01-01T00:00:00.000Z,,,,6.328,6.9,,0.0,0.0,0,0.0,,,,,,,,230,2000,,0,0,0,"драма, комедия",2,Финляндия,0,False
1283178,18.0,"[{'name': 'США'}, {'name': 'Франция'}]","[{'name': 'приключения'}, {'name': 'комедия'}]",Огненная тайна,2026-02-28T10:41:39.262Z,2023,,2019-01-01T00:00:00.000Z,,,,7.011,6.5,7.218,6.6,0.0,0,274682.0,$,,,54671.0,$,,,1545,2100,49.0,58,0,0,"приключения, комедия",2,"США, Франция",0,False
1283096,18.0,[{'name': 'Великобритания'}],[{'name': 'ужасы'}],Шкатулка дьявола,2026-03-01T13:39:52.714Z,2019,"[{'id': 1447667, 'name': 'Шкатулка дьявола: Пробуждение зла', 'alternativeName': 'The Jack in the Box: Awakening', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/fc7d085d-c060-4951-b626-958234a62a69/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/6201401/fc7d085d-c060-4951-b626-958234a62a69/300x450'}, 'year': 2022}, {'id': 5517098, 'name': 'Шкатулка дьявола 3. Воскрешение', 'alternativeName': 'The Jack in the Box Rises', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10893610/6c22aebd-f037-4a84-9b24-ce6db0632909/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10893610/6c22aebd-f037-4a84-9b24-ce6db0632909/300x450'}, 'year': 2024}]",2019-01-01T00:00:00.000Z,,,,5.068,4.3,,0.0,0.0,0,1035734.0,$,78582.0,$,,,,,33984,3500,,0,1,0,ужасы,1,Великобритания,0,True
1283093,12.0,"[{'name': 'Великобритания'}, {'name': 'Германия'}]","[{'name': 'драма'}, {'name': 'военный'}]",Дети Уиндермира,2026-03-02T03:48:30.982Z,2020,,2019-01-01T00:00:00.000Z,,,,7.769,7.2,,0.0,0.0,0,0.0,,,,,,,,45375,4100,,0,0,0,"драма, военный",2,"Великобритания, Германия",0,False
1282907,18.0,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'триллер'}]",Слэпфейс,2026-02-25T21:50:38.762Z,2020,,2024-04-13T04:51:43.024Z,{'items': [{'name': 'Shudder'}]},"[{'count': 6603, 'country': 'Россия'}]",,5.197,5.1,,7.1,0.0,0,70680.0,$,31114.0,$,,,,,7421,2900,,32,1,0,"ужасы, триллер",2,США,0,False
1282688,,"[{'name': 'Австралия'}, {'name': 'США'}]","[{'name': 'фантастика'}, {'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'мелодрама'}, {'name': 'комедия'}, {'name': 'приключения'}]",Тор: Любовь и гром,2026-03-02T12:09:23.157Z,2022,"[{'id': 258941, 'name': 'Тор', 'alternativeName': 'Thor', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/8674c9c7-6ec6-4c90-8642-7b0741d87dac/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/8674c9c7-6ec6-4c90-8642-7b0741d87dac/300x450'}, 'year': 2011}, {'id': 595938, 'name': 'Тор 2: Царство тьмы', 'alternativeName': 'Thor: The Dark World', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/3fff13db-da9a-4c61-b235-a1373c17b882/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/3fff13db-da9a-4c61-b235-a1373c17b882/300x450'}, 'year': 2013}, {'id': 822709, 'name': 'Тор: Рагнарёк', 'alternativeName': 'Thor: Ragnarok', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/614af17f-82ab-4ba7-b614-adf5c81f68c4/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/614af17f-82ab-4ba7-b614-adf5c81f68c4/300x450'}, 'year': 2017}, {'id': 1112923, 'name': 'Команда Дэррила', 'alternativeName': 'Team Darryl', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/5c68757c-83a7-4f22-bc51-1e7d404e2b2b/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/5c68757c-83a7-4f22-bc51-1e7d404e2b2b/300x450'}, 'year': 2018}]",2019-01-01T00:00:00.000Z,,,,5.969,6.1,,6.4,100.0,0,760928081.0,$,,,343256830.0,$,250000000.0,$,183078,456000,,449,3,0,"фантастика, фэнтези, боевик, мелодрама, комедия, приключения",6,"Австралия, США",0,True
1282747,18.0,[{'name': 'США'}],[{'name': 'комедия'}],Мои любимые формы: Стендап Хулио Торреса,2026-03-01T06:04:15.268Z,2019,,2022-04-03T01:08:04.946Z,{'items': [{'name': 'HBO'}]},,,6.403,7.0,,0.0,0.0,0,0.0,,,,,,,,418,858,,0,0,0,комедия,1,США,0,False
1282704,,[{'name': 'Бразилия'}],"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'криминал'}]",Дивизия,2026-02-22T15:40:51.836Z,2020,,2019-01-01T00:00:00.000Z,,,,5.407,6.2,6.2,0.0,0.0,0,0.0,,,,,,,,205,808,37.0,0,0,0,"боевик, триллер, криминал",3,Бразилия,0,False
1282662,,[{'name': 'Сербия'}],"[{'name': 'драма'}, {'name': 'военный'}]",Дара из Ясеноваца,2026-02-28T09:21:39.136Z,2020,,2019-01-01T00:00:00.000Z,,,,7.356,8.0,7.523,0.0,0.0,0,52786.0,$,,,52786.0,$,,,1616,82000,87.0,0,0,0,"драма, военный",2,Сербия,0,False
1282602,18.0,"[{'name': 'Франция'}, {'name': 'Бельгия'}]",[{'name': 'комедия'}],Удалить историю,2026-02-22T01:30:15.728Z,2020,,2026-01-03T15:22:54.259Z,,,,5.428,5.7,,4.0,100.0,0,4351280.0,$,,,,,,,1822,2200,,6,11,0,комедия,1,"Франция, Бельгия",0,False
1282551,,[{'name': 'Россия'}],"[{'name': 'короткометражка'}, {'name': 'ужасы'}]",Исходник,2026-02-20T03:23:44.223Z,2019,,2019-01-01T00:00:00.000Z,,,,5.34,5.2,,0.0,0.0,0,0.0,,,,,,,,245,28,,0,0,0,"короткометражка, ужасы",2,Россия,0,False
1282357,18.0,[{'name': 'США'}],"[{'name': 'боевик'}, {'name': 'криминал'}]",Нарко. Война за власть,2026-02-26T15:52:58.214Z,2019,,2025-12-29T12:28:26.706Z,,,,5.951,4.0,,0.0,0.0,0,0.0,,,,,,,,7158,244,,0,0,0,"боевик, криминал",2,США,0,False
1282369,18.0,[{'name': 'Германия'}],[{'name': 'комедия'}],Про и контра,2026-02-23T02:25:36.401Z,2020,"[{'id': 1032094, 'name': 'Блестяще', 'alternativeName': 'Le brio', 'type': 'movie', 'relationType': 'REMAKE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/45a6c13a-6dc6-48bb-8c70-8c68c6b4e54b/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/45a6c13a-6dc6-48bb-8c70-8c68c6b4e54b/300x450'}, 'year': 2017}]",2025-12-29T21:15:52.633Z,,,,6.552,6.8,,0.0,0.0,0,7216863.0,$,,,,,,,187,5700,,0,0,0,комедия,1,Германия,0,True
1282356,18.0,"[{'name': 'Испания'}, {'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Венгрия'}]","[{'name': 'боевик'}, {'name': 'комедия'}, {'name': 'криминал'}]",Игра киллера,2026-03-01T13:05:06.462Z,2024,,2025-11-12T02:00:18.953Z,,"[{'count': 118825, 'country': 'Россия'}]",,6.212,5.8,,0.0,0.0,0,5928351.0,$,532142.0,$,5404378.0,$,,,14931,21000,,0,1,0,"боевик, комедия, криминал",3,"Испания, США, Великобритания, Венгрия",0,False
1282424,18.0,[{'name': 'Канада'}],"[{'name': 'драма'}, {'name': 'комедия'}]",Подруга из Голливуда,2026-02-25T22:23:20.690Z,2020,,2025-12-31T02:14:24.219Z,,,,6.434,6.1,,0.0,0.0,0,0.0,,,,,,,,1482,1400,,0,0,0,"драма, комедия",2,Канада,0,False
1282244,18.0,"[{'name': 'США'}, {'name': 'Великобритания'}, {'name': 'Франция'}, {'name': 'Литва'}, {'name': 'Испания'}]","[{'name': 'фантастика'}, {'name': 'боевик'}]",Скайлайн 3,2026-02-23T03:29:51.732Z,2020,"[{'id': 493223, 'name': 'Скайлайн', 'alternativeName': 'Skyline', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/384cc98b-566b-4399-9bd6-21399e5e58b7/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/384cc98b-566b-4399-9bd6-21399e5e58b7/300x450'}, 'year': 2010}, {'id': 569055, 'name': 'Скайлайн 2', 'alternativeName': 'Beyond Skyline', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/ff33d717-ef77-43d9-9ba6-b9f15d010bdb/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/ff33d717-ef77-43d9-9ba6-b9f15d010bdb/300x450'}, 'year': 2016}, {'id': 5445181, 'name': 'Скайлайн: Тропа войны', 'alternativeName': 'Skyline: Warpath', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10809116/cacf2046-ff4a-485c-b6e3-75e2b6db0f6c/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10809116/cacf2046-ff4a-485c-b6e3-75e2b6db0f6c/300x450'}}]",2024-04-13T02:54:15.701Z,,,,5.966,4.8,,5.3,0.0,0,170581.0,$,43451.0,$,,,,,50368,10000,,26,0,0,"фантастика, боевик",2,"США, Великобритания, Франция, Литва, Испания",0,True
1282261,18.0,[{'name': 'США'}],[{'name': 'ужасы'}],Экстрасенс. Дело Софи,2026-03-02T04:01:01.958Z,2021,,2024-04-13T04:12:43.755Z,{'items': [{'name': 'Shudder'}]},"[{'count': 63167, 'country': 'Россия'}]",,5.767,5.0,,5.7,0.0,0,252696.0,$,313547.0,$,,,,,11107,1300,,13,0,0,ужасы,1,США,0,False
1282222,18.0,"[{'name': 'США'}, {'name': 'Великобритания'}]","[{'name': 'мелодрама'}, {'name': 'комедия'}]",Мой любимый враг,2026-03-01T18:06:20.951Z,2021,,2024-04-13T01:40:57.263Z,,,,7.112,6.2,7.3,5.8,0.0,0,1550834.0,$,,,5600.0,$,,,391475,35000,1166.0,28,2,0,"мелодрама, комедия",2,"США, Великобритания",0,False
1282217,18.0,"[{'name': 'Мексика'}, {'name': 'США'}]","[{'name': 'драма'}, {'name': 'комедия'}]",Братаны,2026-03-01T16:30:19.347Z,2020,,2019-01-01T00:00:00.000Z,,,,6.828,6.2,,0.0,0.0,0,3274339.0,$,,,2241980.0,$,,,9598,4600,,0,0,0,"драма, комедия",2,"Мексика, США",0,False
1282163,,[{'name': 'США'}],"[{'name': 'драма'}, {'name': 'вестерн'}]",Отряд преступников,2026-02-21T20:02:45.461Z,2024,,2025-11-12T09:15:42.683Z,,,,4.821,4.3,,0.0,0.0,0,0.0,,,,,,,,822,602,,0,0,0,"драма, вестерн",2,США,0,False
1282183,18.0,[{'name': 'Казахстан'}],[{'name': 'драма'}],Лифт,2026-02-21T19:16:15.599Z,2018,,2019-01-01T00:00:00.000Z,,,,6.359,0.0,,0.0,0.0,0,0.0,,,,,,,,1569,0,,0,0,0,драма,1,Казахстан,0,False
1282100,18.0,[{'name': 'Россия'}],"[{'name': 'комедия'}, {'name': 'драма'}]",Лебединое озеро,2026-03-01T23:01:27.035Z,2021,,2025-12-29T18:46:10.344Z,,"[{'count': 464, 'country': 'Россия'}]",,6.337,0.0,,0.0,0.0,0,0.0,,2460.0,$,,,,,2600,0,,0,0,0,"комедия, драма",2,Россия,0,False
1282031,16.0,[{'name': 'Корея Южная'}],"[{'name': 'ужасы'}, {'name': 'боевик'}]",#живой,2026-02-28T16:16:36.661Z,2020,[],2019-01-01T00:00:00.000Z,{'items': [{'name': 'Netflix'}]},"[{'count': 1903992, 'country': 'Корея Южная'}]",,6.315,6.3,,6.8,0.0,0,14437812.0,$,,,,,,,27179,54000,,25,0,0,"ужасы, боевик",2,Корея Южная,0,False
1282028,16.0,[{'name': 'США'}],"[{'name': 'документальный'}, {'name': 'биография'}, {'name': 'история'}]",Cambridge Analytica. Скандальный взлом,2026-02-28T23:57:35.119Z,2019,,2019-01-01T00:00:00.000Z,{'items': [{'name': 'Netflix'}]},,,6.455,7.0,,7.1,0.0,0,0.0,,,,,,,,1343,26000,,55,0,0,"документальный, биография, история",3,США,0,False
1281999,18.0,[{'name': 'Россия'}],[{'name': 'драма'}],Скажи ей,2026-02-21T19:10:48.107Z,2020,,2024-04-13T02:12:07.893Z,,,,7.32,0.0,,0.0,100.0,0,69557.0,$,69300.0,$,,,,,98883,0,,0,3,0,драма,1,Россия,0,False
1282000,,[{'name': 'США'}],[{'name': 'комедия'}],Азиз Ансари: Прямо сейчас,2026-02-12T07:06:19.511Z,2019,,2025-12-29T18:25:41.246Z,{'items': [{'name': 'Netflix'}]},,,7.3,7.5,,0.0,0.0,0,0.0,,,,,,,,262,5500,,0,0,0,комедия,1,США,0,False
1281930,18.0,[{'name': 'Россия'}],"[{'name': 'драма'}, {'name': 'комедия'}]",Главбух. История одной фирмы,2026-03-01T16:01:17.837Z,2019,,2026-01-05T15:00:41.331Z,,,,6.781,0.0,,0.0,0.0,0,0.0,,,,,,,,11551,0,,0,0,0,"драма, комедия",2,Россия,0,False
1281774,,[{'name': 'США'}],"[{'name': 'фэнтези'}, {'name': 'боевик'}, {'name': 'комедия'}, {'name': 'семейный'}, {'name': 'спорт'}]",Самое главное событие,2026-02-24T16:12:43.577Z,2020,[],2019-01-01T00:00:00.000Z,{'items': [{'name': 'Netflix'}]},,,4.804,4.8,,0.0,0.0,0,0.0,,,,,,,,508,2900,,0,0,0,"фэнтези, боевик, комедия, семейный, спорт",5,США,0,False
1281910,,"[{'name': 'Эстония'}, {'name': 'Латвия'}]",[{'name': 'документальный'}],Бессмертный,2026-02-23T06:34:24.447Z,2019,[],2019-01-01T00:00:00.000Z,,,,7.175,7.1,,0.0,0.0,0,0.0,,,,,,,,290,112,,0,0,0,документальный,1,"Эстония, Латвия",0,False
1281853,18.0,[{'name': 'США'}],[{'name': 'комедия'}],Все о сексе,2026-03-01T13:06:19.733Z,2020,,2024-04-13T04:25:58.893Z,,"[{'count': 4196, 'country': 'Россия'}]",,5.236,4.8,5.926,0.0,0.0,0,16719.0,$,16967.0,$,,,,,14378,388,47.0,0,0,0,комедия,1,США,0,False
1281750,16.0,"[{'name': 'Франция'}, {'name': 'Бельгия'}]","[{'name': 'комедия'}, {'name': 'криминал'}, {'name': 'детектив'}]",Тайна Сен-Тропе,2026-02-22T11:11:34.450Z,2021,,2019-01-01T00:00:00.000Z,,"[{'count': 12875, 'country': 'Россия'}]",,5.847,5.0,,0.0,0.0,0,1483953.0,$,59422.0,$,,,,,3273,2000,,0,2,0,"комедия, криминал, детектив",3,"Франция, Бельгия",0,False
1281709,18.0,[{'name': 'США'}],"[{'name': 'биография'}, {'name': 'музыка'}, {'name': 'драма'}]",Ма Рейни: Мать блюза,2026-02-24T15:53:21.782Z,2020,,2019-01-01T00:00:00.000Z,{'items': [{'name': 'Netflix'}]},,,6.279,6.9,6.639,8.2,100.0,0,0.0,,,,,,,,3320,77000,1238.0,318,3,0,"биография, музыка, драма",3,США,0,False
1281741,18.0,"[{'name': 'Франция'}, {'name': 'Бельгия'}]","[{'name': 'детектив'}, {'name': 'криминал'}]",Мегрэ и таинственная девушка,2026-03-02T03:48:31.263Z,2022,,2024-04-13T02:42:51.043Z,,"[{'count': 49976, 'country': 'Россия'}]",,6.535,5.9,,7.1,0.0,0,5942128.0,$,314207.0,$,,,,,46020,3700,,22,2,0,"детектив, криминал",2,"Франция, Бельгия",0,False
1281756,,[{'name': 'США'}],"[{'name': 'ужасы'}, {'name': 'фантастика'}, {'name': 'боевик'}, {'name': 'триллер'}, {'name': 'комедия'}, {'name': 'приключения'}]",Приливная волна зомби,2026-03-01T14:13:00.808Z,2019,,2019-01-01T00:00:00.000Z,,,,4.136,3.6,,0.0,0.0,0,0.0,,,,,,,,1342,1600,,0,0,0,"ужасы, фантастика, боевик, триллер, комедия, приключения",6,США,0,False
1281638,18.0,[{'name': 'США'}],[{'name': 'мелодрама'}],После. Глава 2,2026-02-23T02:39:19.496Z,2020,"[{'id': 1098154, 'name': 'После', 'alternativeName': 'After', 'type': 'movie', 'relationType': 'BEFORE', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/41e8f6aa-28b5-4bab-b6f2-d131412b1982/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/41e8f6aa-28b5-4bab-b6f2-d131412b1982/300x450'}, 'year': 2019}, {'id': 1406473, 'name': 'После. Глава 3', 'alternativeName': 'After We Fell', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/7cba411c-6e88-41f4-b420-daa3ef2ee8c1/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/7cba411c-6e88-41f4-b420-daa3ef2ee8c1/300x450'}, 'year': 2021}, {'id': 1411988, 'name': 'После. Долго и счастливо', 'alternativeName': 'After Ever Happy', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/2b3149a8-2860-4bcd-92d8-58af26c7fdf8/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/2b3149a8-2860-4bcd-92d8-58af26c7fdf8/300x450'}, 'year': 2022}, {'id': 4542838, 'name': 'После. Навсегда', 'alternativeName': 'After Everything', 'type': 'movie', 'relationType': 'AFTER', 'poster': {'url': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10809116/401478f0-2705-47d4-aa27-f94df00d5f44/600x900', 'previewUrl': 'https://avatars.mds.yandex.net/get-kinopoisk-image/10809116/401478f0-2705-47d4-aa27-f94df00d5f44/300x450'}, 'year': 2023}]",2024-04-13T01:58:59.885Z,,,,6.225,5.1,,4.0,0.0,0,47990414.0,$,4218921.0,$,2386483.0,$,,,195249,44000,,16,1,0,мелодрама,1,США,0,True
1281654,,[{'name': 'Франция'}],"[{'name': 'боевик'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'криминал'}]",Северный бастион,2026-03-01T10:58:04.208Z,2020,,2019-01-01T00:00:00.000Z,,,,6.65,6.9,,4.7,0.0,0,18066143.0,$,,,,,,,1471,16000,,5,1,0,"боевик, триллер, драма, криминал",4,Франция,0,False
1281639,18.0,[{'name': 'США'}],[{'name': 'ужасы'}],Ловец снов,2026-02-28T16:09:40.942Z,2020,,2024-04-13T04:06:25.718Z,,,,4.59,3.8,,0.0,0.0,0,375836.0,$,,,,,,,9691,2800,,0,0,0,ужасы,1,США,0,False
1281539,,[{'name': 'США'}],"[{'name': 'мюзикл'}, {'name': 'ужасы'}, {'name': 'фэнтези'}]",,2026-03-02T00:03:00.870Z,2019,,2019-01-01T00:00:00.000Z,,,,6.875,6.5,,0.0,0.0,0,359377.0,$,,,303230.0,$,,,2238,4300,,0,0,0,"мюзикл, ужасы, фэнтези",3,США,0,False
1281449,12.0,[{'name': 'США'}],"[{'name': 'фантастика'}, {'name': 'триллер'}, {'name': 'драма'}, {'name': 'приключения'}]",Полночное небо,2026-03-01T16:01:16.587Z,2020,,2025-12-31T02:56:46.843Z,{'items': [{'name': 'Netflix'}]},,,5.765,5.7,,5.7,0.0,0,70018.0,$,,,,,100000000.0,$,12812,94000,,251,5,0,"фантастика, триллер, драма, приключения",4,США,0,False
